,id,date,IN_VEHICLE,ON_BIKE,ON_FOOT,RUNNING,STILL,TILTING,WALKING,UNKNOWN,MIMS_SUM_WEAR,SLEEP_MINUTES,SCREEN_ON_SECONDS,UNLOCK_EVENTS_NUM,USAGE_DURATION_MIN,Q1_SAD,Q2_HAPP,Q3_FATIG,Q4_EN,Q5_REL,Q6_TEN,Q7_STRESS,Q8_FRUST,Q9_NERV,Val_12,Val_13,Val_4,Val_5,Val_6,Val_7,Val_8,activity_0,activity_2,alone_0,burden_1,control_1,demands_1,energy_9,excite_14,family_1,fatigue_13,feel_eat_1,feel_exer_1,feel_sit_1,focus_3,friend_1,frust_12,happy_8,hunger_0,int_eat_1,int_exer_3,int_sed_1,nervous_4,pain_0,proc_4,prod_0,relax_10,routine_0,sad_7,sleep_0,stress_2,tense_11,tired_1,trait_10,trait_14,trait_18,trait_19,trait_20,trait_21,trait_22,trait_23,trait_24,trait_25,trait_26,trait_3,trait_4,trait_6,trivia_1,trivia_11,trivia_13,trivia_15,trivia_17,trivia_20,trivia_5,trivia_9,Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_1_ID,Question_1_Text,Question_1_Answer_Text,Question_1_Answer_Unixtime,Question_2_ID,Question_2_Text,Question_2_Answer_Text,Question_2_Answer_Unixtime,Question_3_ID,Question_3_Text,Question_3_Answer_Text,Question_3_Answer_Unixtime,Question_4_ID,Question_4_Text,Question_4_Answer_Text,Question_4_Answer_Unixtime,Question_5_ID,Question_5_Text,Question_5_Answer_Text,Question_5_Answer_Unixtime,Question_6_ID,Question_6_Text,Question_6_Answer_Text,Question_6_Answer_Unixtime,Question_7_ID,Question_7_Text,Question_7_Answer_Text,Question_7_Answer_Unixtime,Question_8_ID,Question_8_Text,Question_8_Answer_Text,Question_8_Answer_Unixtime,Question_9_ID,Question_9_Text,Question_9_Answer_Text,Question_9_Answer_Unixtime,Question_10_ID,Question_10_Text,Question_10_Answer_Text,Question_10_Answer_Unixtime,Question_11_ID,Question_11_Text,Question_11_Answer_Text,Question_11_Answer_Unixtime,Question_12_ID,Question_12_Text,Question_12_Answer_Text,Question_12_Answer_Unixtime,Question_13_ID,Question_13_Text,Question_13_Answer_Text,Question_13_Answer_Unixtime,Question_14_ID,Question_14_Text,Question_14_Answer_Text,Question_14_Answer_Unixtime,Question_15_ID,Question_15_Text,Question_15_Answer_Text,Question_15_Answer_Unixtime,Question_16_ID,Question_16_Text,Question_16_Answer_Text,Question_16_Answer_Unixtime,Question_17_ID,Question_17_Text,Question_17_Answer_Text,Question_17_Answer_Unixtime,Question_18_ID,Question_18_Text,Question_18_Answer_Text,Question_18_Answer_Unixtime,Question_19_ID,Question_19_Text,Question_19_Answer_Text,Question_19_Answer_Unixtime,Q1_SAD_int,Q2_HAPP_int,Q3_FATIG_int,Q4_EN_int,Q5_REL_int,Q6_TEN_int,Q7_STRESS_int,Q8_FRUST_int,Q9_NERV_int,Q10_FOC_int,Q11_RESIST_int,Q12_PROC_int,Q13_DEM_int,Q14_ROUT_int,mood_score
267,spinstersubatomiccoyness,2021-02-16,,,,,,,,,629.8900920277254,46.0,12779.0,122.0,109.0,1.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2021-02-16,2021-02-16 21:47:00 MST,GMT-07:00,1613537220407,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-16,2021-02-16 21:49:24 MST,1613537364590,1,set_1,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613540700000.0,1613537279339.0,key_next_wake_que,What time do you plan to wake up next?,1613575800000.0,1613537289538.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613537306875.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1613537312370.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1613537315702.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1613537318684.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613537321524.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1613537323720.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1613537325650.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1613537327550.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613537329469.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1613537331188.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1613537333617.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613537335432.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613537339352.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1613537348649.0,Q15_SICK,I was sick or ill today.,No,1613537350519.0,Q16_MISS,I missed or took time off from work or school today.,No,1613537352601.0,Q17_TRAVEL,I traveled away from home today.,Yes,1613537354669.0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5
268,spinstersubatomiccoyness,2021-02-17,,,,,,,,,4794.635577404892,466.0,15506.0,76.0,95.0,1.0,5.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,5.0,3.75,,,,4.0,,4.333333333333333,,,5.0,,,,1.0,2.5,,,,,4.0,,,1.0,,,5.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2021-02-17,2021-02-17 21:23:00 MST,GMT-07:00,1613622180468,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-17,2021-02-17 21:25:51 MST,1613622351881,1,set_4,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613627100000.0,1613622198523.0,key_next_wake_que,What time do you plan to wake up next?,1613662200000.0,1613622202235.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613622206261.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1613622209510.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1613622214514.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1613622217421.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1613622219999.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1613622226630.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1613622229209.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1613622233365.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613622235404.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1613622238638.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1613622241701.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613622277934.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1613622295632.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1613622298020.0,Q15_SICK,I was sick or ill today.,No,1613622299985.0,Q16_MISS,I missed or took time off from work or school today.,No,1613622318529.0,Q17_TRAVEL,I traveled away from home today.,Yes,1613622320969.0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,5
269,spinstersubatomiccoyness,2021-02-18,,,,,,,,,8525.54870452379,214.0,11846.0,128.0,103.0,1.0,5.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0,,,,,,,,5.0,3.75,3.4,,5.0,1.0,,4.5,,1.0,4.5,,,5.0,1.0,1.0,,,,,4.0,2.5,,1.0,5.0,,5.0,,,,1.0,1.75,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2021-02-18,2021-02-18 22:32:00 MST,GMT-07:00,1613712720560,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-18,2021-02-18 22:34:39 MST,1613712879387,1,set_4,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613716200000.0,1613712739120.0,key_next_wake_que,What time do you plan to wake up next?,1613752200000.0,1613712753156.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613712758615.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1613712761846.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1613712764859.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1613712770958.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613712774874.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1613712779347.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1613712782088.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1613712785727.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1613712792476.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1613712794640.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1613712811954.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613712816702.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613712819529.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1613712827795.0,Q15_SICK,I was sick or ill today.,No,1613712832747.0,Q16_MISS,I missed or took time off from work or school today.,No,1613712853335.0,Q17_TRAVEL,I traveled away from home today.,Yes,1613712860329.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4
270,spinstersubatomiccoyness,2021-02-19,,,,,,,,,5067.399086781183,512.0,16774.0,93.0,208.0,1.0,4.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,5.0,4.333333333333333,,1.0,,1.75,,,,4.0,5.0,1.0,,3.0,,,,2.5,4.75,,,4.0,,,5.0,,,1.0,,1.0,,3.25,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2021-02-19,2021-02-19 21:31:00 MST,GMT-07:00,1613795460493,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-19,2021-02-19 21:33:15 MST,1613795595274,1,set_3,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613802600000.0,1613795485355.0,key_next_wake_que,What time do you plan to wake up next?,1613838600000.0,1613795492487.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613795500671.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1613795505613.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Extremely,1613795511187.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1613795513876.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613795519461.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1613795521633.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1613795523643.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1613795526951.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613795529928.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Moderately,1613795533929.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1613795536908.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",A little,1613795546961.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1613795550941.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Quite a bit,1613795557940.0,Q15_SICK,I was sick or ill today.,Yes,1613795560859.0,Q16_MISS,I missed or took time off from work or school today.,I didn't have work or school today,1613795564314.0,Q17_TRAVEL,I traveled away from home today.,No,1613795580118.0,0,1,4,2,1,0,0,0,0,2,0,1,1,1,13
271,spinstersubatomiccoyness,2021-02-20,,,,,,,,,9458.26171020571,466.0,17351.0,101.0,196.0,1.181818181818182,3.363636363636364,1.2727272727272727,3.4545454545454546,4.181818181818182,1.0909090909090908,1.0909090909090908,1.5454545454545454,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,21,22,2021-02-20,2021-02-20 21:43:00 MST,GMT-07:00,1613882580448,Completed,2021-02-20,2021-02-20 21:48:00 MST,1613882880622,,,-1,,,-1,,,-1,,,-1,2021-02-20,2021-02-20 21:49:57 MST,1613882997665,2,set_3,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613889000000.0,1613882891538.0,key_next_wake_que,What time do you plan to wake up next?,1613925000000.0,1613882897713.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613882901879.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1613882907886.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1613882909170.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1613882910852.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613882931006.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1613882933008.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1613882939196.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1613882945687.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613882947545.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1613882952734.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1613882960105.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613882961872.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613882963910.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Quite a bit,1613882972751.0,Q15_SICK,I was sick or ill today.,No,1613882975102.0,Q16_MISS,I missed or took time off from work or school today.,I didn't have work or school today,1613882978307.0,Q17_TRAVEL,I traveled away from home today.,Yes,1613882984424.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,5
272,spinstersubatomiccoyness,2021-02-21,,,,,,,,,11558.717444789854,401.0,16852.0,118.0,212.0,1.0,4.727272727272728,1.181818181818182,4.2727272727272725,4.818181818181818,1.0,1.5454545454545454,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,21,22,2021-02-21,2021-02-21 21:46:00 MST,GMT-07:00,1613969160428,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-21,2021-02-21 21:54:02 MST,1613969642113,2,set_4,48,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613975400000.0,1613969178333.0,key_next_wake_que,What time do you plan to wake up next?,1614011400000.0,1613969181914.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613969186649.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1613969188888.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1613969191129.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1613969194027.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613969198617.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1613969208846.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1613969214852.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1613969222423.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613969226283.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1613969230162.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1613969242229.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613969244528.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1613969252849.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1613969255404.0,Q15_SICK,I was sick or ill today.,No,1613969258044.0,Q16_MISS,I missed or took time off from work or school today.,No,1613969267420.0,Q17_TRAVEL,I traveled away from home today.,Yes,1613969279386.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
273,spinstersubatomiccoyness,2021-02-22,,,,,,,,,3976.504862590747,500.0,10030.0,86.0,132.0,1.0,4.375,1.25,3.875,4.875,1.0,1.125,1.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,22,23,2021-02-22,2021-02-22 22:24:00 MST,GMT-07:00,1614057840560,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-22,2021-02-22 22:25:16 MST,1614057916274,1,set_4,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614061800000.0,1614057856608.0,key_next_wake_que,What time do you plan to wake up next?,1614094200000.0,1614057862816.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1614057871610.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1614057873229.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1614057874949.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1614057876963.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1614057879002.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1614057880860.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1614057885315.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1614057886524.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1614057888929.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1614057891108.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1614057894523.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1614057897117.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1614057901094.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1614057902637.0,Q15_SICK,I was sick or ill today.,No,1614057903889.0,Q16_MISS,I missed or took time off from work or school today.,No,1614057906157.0,Q17_TRAVEL,I traveled away from home today.,Yes,1614057907829.0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,4
274,spinstersubatomiccoyness,2021-02-23,,,,,,,,,9622.858584249556,622.0,9765.0,88.0,73.0,1.0,4.545454545454546,1.2727272727272727,4.181818181818182,4.818181818181818,1.0,1.0909090909090908,1.0909090909090908,1.181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,21,22,2021-02-23,2021-02-23 21:45:02 MST,GMT-07:00,1614141902150,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-23,2021-02-23 21:47:24 MST,1614142044640,1,set_1,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614148200000.0,1614141955687.0,key_next_wake_que,What time do you plan to wake up next?,1614181500000.0,1614141988683.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1614141994975.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1614141998095.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1614142000290.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1614142002574.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1614142005507.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1614142007213.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1614142012942.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1614142017978.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1614142019622.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1614142021196.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1614142023883.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1614142025989.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1614142028291.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Quite a bit,1614142030589.0,Q15_SICK,I was sick or ill today.,No,1614142032119.0,Q16_MISS,I missed or took time off from work or school today.,No,1614142033546.0,Q17_TRAVEL,I traveled away from home today.,Yes,1614142035537.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3
275,spinstersubatomiccoyness,2021-02-24,,,,,,,,,5240.132542677017,627.0,14215.0,80.0,100.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,5.0,3.333333333333333,3.6666666666666665,,,,,,,1.0,5.0,5.0,,,,1.0,5.0,,5.0,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2021-02-24,2021-02-24 21:28:03 MST,GMT-07:00,1614227283068,Completed,2021-02-24,2021-02-24 21:33:06 MST,1614227586495,,,-1,,,-1,,,-1,,,-1,2021-02-24,2021-02-24 21:34:35 MST,1614227675297,2,set_2,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614233700000.0,1614227602921.0,key_next_wake_que,What time do you plan to wake up next?,1614267900000.0,1614227614148.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1614227617615.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1614227621511.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1614227623341.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1614227625202.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1614227628204.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1614227630429.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1614227632824.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1614227635185.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1614227639405.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1614227641151.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1614227648021.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1614227652291.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1614227657562.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1614227659038.0,Q15_SICK,I was sick or ill today.,No,1614227660880.0,Q16_MISS,I missed or took time off from work or school today.,No,1614227663378.0,Q17_TRAVEL,I traveled away from home today.,Yes,1614227665311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,spinstersubatomiccoyness,2021-02-25,,,,,,,,,9414.78337056024,650.0,9665.0,108.0,196.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,5.0,4.0,1.0,,,,,,,1.0,4.75,3.6666666666666665,,5.0,1.0,1.0,5.0,1.0,5.0,,5.0,,1.0,1.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,21,22,2021-02-25,2021-02-25 21:28:00 MST,GMT-07:00,1614313680407,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-25,2021-02-25 21:30:14 MST,1614313814596,1,set_3,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614320100000.0,1614313701836.0,key_next_wake_que,What time do you plan to wake up next?,1614356100000.0,1614313706313.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1614313721587.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1614313731512.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1614313734452.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1614313749599.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1614313753382.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1614313756798.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1614313760386.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1614313762482.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1614313764672.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1614313767586.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1614313777720.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1614313780102.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1614313782466.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1614313785721.0,Q15_SICK,I was sick or ill today.,No,1614313787766.0,Q16_MISS,I missed or took time off from work or school today.,No,1614313794567.0,Q17_TRAVEL,I traveled away from home today.,Yes,1614313796823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
